http://mediaphoto.mnhn.fr/media/1409909973757C0SvOPVebXCDISU0,"MNHN.163.PARATYPE.EP1107.Colapteroblatta compsa Hebard, 1919"
http://mediaphoto.mnhn.fr/media/1409916895934Luv6jBRYKW3lQKEU,"MNHN.164.PARATYPE.EP1107.Colapteroblatta compsa Hebard, 1919"
http://mediaphoto.mnhn.fr/media/1409919693413rNhsVg5BhsOWCte0,"MNHN.165.PARATYPE.EP1107.Colapteroblatta compsa Hebard, 1919"
http://mediaphoto.mnhn.fr/media/1409909976910c3gzk6fX0qrfvbvD,"MNHN.166.Non type.EP1108.Haanina maindroni (Shelford, 1910)"
http://mediaphoto.mnhn.fr/media/1409916899120hSiXkhmdx58vqapI,"MNHN.167.Non type.EP1108.Haanina maindroni (Shelford, 1910)"
http://mediaphoto.mnhn.fr/media/1409919696854vzPeqWjxwrchzkCN,"MNHN.168.Non type.EP1108.Haanina maindroni (Shelford, 1910)"
http://mediaphoto.mnhn.fr/media/1409916902918QzRY6iifOa833uR5,"MNHN.169.Non type.EP1109.Morphna plana (Brunner von Wattenwyl, 1865)"
http://mediaphoto.mnhn.fr/media/1409909984000Hg3CQSt81Fwf0NU3,"MNHN.170.Non type.EP1109.Morphna plana (Brunner von Wattenwyl, 1865)"
http://mediaphoto.mnhn.fr/media/1409919700362HivwAzhdIjjXdVx2,"MNHN.171.Non type.EP1109.Morphna plana (Brunner von Wattenwyl, 1865)"
http://mediaphoto.mnhn.fr/media/1409919702236GkiSN9r796INWDHz,"MNHN.172.Non type.EP1110.Haanina cariniceps (Bolívar, 1897)"
http://mediaphoto.mnhn.fr/media/1409916906534FV6fVRtjR5XbB5AO,"MNHN.173.Non type.EP1110.Haanina cariniceps (Bolívar, 1897)"
